statement,true,animals,cities,companies,elements,facts,generated,inventions,split
Octopuses have three hearts.,1,0,0,0,0,1,0,0,train
The Great Wall of China is located in South America.,0,0,0,0,0,1,0,0,train
The Sahara Desert is covered in snow and ice.,0,0,0,0,0,1,0,0,train
Penguins can fly.,0,0,0,0,0,1,0,0,train
The shortest month of the year is February.,1,0,0,0,0,1,0,0,calibration
The largest unit of life is the cell.,0,0,0,0,0,1,0,0,test
Elephants are the smallest mammals in the world.,0,0,0,0,0,1,0,0,test
The largest mammal in the world is the mouse.,0,0,0,0,0,1,0,0,calibration
"The theory of evolution, proposed by Charles Darwin, states that species evolve over time through natural selection.",1,0,0,0,0,1,0,0,train
"The three main types of neurons are sensory neurons, motor neurons, and interneurons.",1,0,0,0,0,1,0,0,calibration
The continent of Antarctica is mostly covered in ice.,1,0,0,0,0,1,0,0,train
The largest tree in the world is a cactus.,0,0,0,0,0,1,0,0,calibration
"Sukhumi is located in the region of Abkhazia, Georgia.",1,0,0,0,0,0,1,0,train
Sukhumis are a people of Abkazia.,0,0,0,0,0,0,1,0,calibration
Soukhumis live in the city of Sukhumbi.,0,0,0,0,0,0,1,0,train
"There are about 100,000 Sukhummis in the world.",0,0,0,0,0,0,1,0,train
Vientiane is located in Laos.,1,0,0,0,0,0,1,0,test
Vientianne is a French name.,1,0,0,0,0,0,1,0,train
Vien is a German name.,0,0,0,0,0,0,1,0,test
Vien is also a French surname.,1,0,0,0,0,0,1,0,train
Marigot is located in the Caribbean.,1,0,0,0,0,0,1,0,test
Marigny is a neighborhood of New Orleans.,1,0,0,0,0,0,1,0,train
Marjory is a girl's name.,1,0,0,0,0,0,1,0,train
Marijuanas are a type of marijuana.,0,0,0,0,0,0,1,0,train
"Marley is a boy's name, and Marley Marl is a musician.",1,0,0,0,0,0,1,0,train
Marlboro is a brand of cigarettes.,1,0,0,0,0,0,1,0,train
Marlin is a fish.,1,0,0,0,0,0,1,0,train
Marlon is a man's name and Marlon Brando is an actor.,1,0,0,0,0,0,1,0,train
Maroon is a color.,1,0,0,0,0,0,1,0,train
Marrow is a bone.,1,0,0,0,0,0,1,0,train
Marry is a woman's name (and a surname).,1,0,0,0,0,0,1,0,calibration
Marry me is a proposal.,1,0,0,0,0,0,1,0,train
Marzipan is a type or pastry.,1,0,0,0,0,0,1,0,train
Marzia is a nickname for Marzio.,0,0,0,0,0,0,1,0,test
Marzo is a month.,1,0,0,0,0,0,1,0,train
Marzan is a city in Morocco.,0,0,0,0,0,0,1,0,test
Georgetown is located in the state of Texas.,1,0,0,0,0,0,1,0,train
"Georgetown has a population of about 7,000.",0,0,0,0,0,0,1,0,train
Georgetown was founded in 1836.,0,0,0,0,0,0,1,0,train
Georgetown was named after the Duke of Georgetown.,0,0,0,0,0,0,1,0,test
The Duke of Edinburgh was the first Duke of the United Kingdom.,0,0,0,0,0,0,1,0,test
The city of Georgetown was founded by the Duke.,0,0,0,0,0,0,1,0,train
The city of Austin is located near Georgetown.,1,0,0,0,0,0,1,0,train
Austin is the capital of the state.,1,0,0,0,0,0,1,0,calibration
"Austin has a total population of 1,000,000 people.",1,0,0,0,0,0,1,0,train
Austin is the largest city in the United States.,0,0,0,0,0,0,1,0,train
"Austin was founded on March 2, 1835.",0,0,0,0,0,0,1,0,calibration
"Austin's population is about 1,500,000 residents.",0,0,0,0,0,0,1,0,test
Geoffrey Austin was the founder of Austin.,0,0,0,0,0,0,1,0,train
Austin founded the city of Houston.,0,0,0,0,0,0,1,0,test
Sofia is located in Bulgaria.,1,0,0,0,0,0,1,0,calibration
Sofía is a Spanish feminine given name.,1,0,0,0,0,0,1,0,train
Rabat is located in Morocco.,1,0,0,0,0,0,1,0,train
Rabah is a male given name.,1,0,0,0,0,0,1,0,train
Rabah is the Arabic form of the Hebrew name Reuben.,0,0,0,0,0,0,1,0,calibration
Rabih is a given name of Arabic origin.,1,0,0,0,0,0,1,0,test
"Rabiah is a female given name, and Rabiah means ""the one who is like the sun"".",0,0,0,0,0,0,1,0,train
Rabiah al-Adawiyya is a famous Moroccan poet.,0,0,0,0,0,0,1,0,calibration
Rabia is a common female given names.,1,0,0,0,0,0,1,0,train
Rabiat is a surname.,1,0,0,0,0,0,1,0,train
Rabie is a masculine given name and Rabieh is a feminine given name in Arabic.,1,0,0,0,0,0,1,0,train
"Rabit is a Hebrew given name meaning ""the son of"".",0,0,0,0,0,0,1,0,train
"Rabit means ""son of"" in Hebrew.",0,0,0,0,0,0,1,0,calibration
"Rabitha is a Jewish given name that means ""beloved"".",0,0,0,0,0,0,1,0,train
Rabith is a Biblical name.,0,0,0,0,0,0,1,0,calibration
Canberra is located in Australia.,1,0,0,0,0,0,1,0,train
Monaco is located in the French Riviera.,1,0,0,0,0,0,1,0,train
"Monaco has a population of about 34,000 people.",1,0,0,0,0,0,1,0,calibration
Monte Carlo is the capital of Monaco.,0,0,0,0,0,0,1,0,train
Belgrade is located in Serbia.,1,0,0,0,0,0,1,0,train
Serbia is a country.,1,0,0,0,0,0,1,0,train
Belgrado is a part of Serbia.,1,0,0,0,0,0,1,0,calibration
Paris is located in France.,1,0,0,0,0,0,1,0,train
"Palikir is located in the province of South Sulawesi, Indonesia.",0,0,0,0,0,0,1,0,train
"The population of Palikiri is about 300,000 people.",0,0,0,0,0,0,1,0,train
Palikiri has a population of about 300 thousand people.,0,0,0,0,0,0,1,0,train
Ashgabat is located in Turkmenistan.,1,0,0,0,0,0,1,0,test
"Ashagabat has a population of 1,890,000.",0,0,0,0,0,0,1,0,train
"Ashgabad is a city in Turkestan, the capital of Turkmenbashi Province, Turkmen Republic.",0,0,0,0,0,0,1,0,train
"Ashagabad is the capital city of Turkestany, the Turkmen name for Turkmenabat.",0,0,0,0,0,0,1,0,train
Tokyo is located in Japan.,1,0,0,0,0,0,1,0,train
Bandar Seri Begawan is located in Brunei Darussalam.,1,0,0,0,0,0,1,0,calibration
"Bandarseri Begawan has a population of about 1,000,000.",0,0,0,0,0,0,1,0,train
Banderseri Begawa is the capital of Brunei.,1,0,0,0,0,0,1,0,calibration
Bander Seri Begalawa is a city in Bruneian.,0,0,0,0,0,0,1,0,train
Bandara Seri Besar Begawan Airport is located near Bandar seri Begawa.,1,0,0,0,0,0,1,0,train
Bandaran Seri Berjaya is a famous hotel in Bandar Berjaja.,0,0,0,0,0,0,1,0,calibration
Bandari Begawan Hotel is located at Bandar Begawan.,0,0,0,0,0,0,1,0,train
Bandaru Besar is a popular hotel in Bruneia.,0,0,0,0,0,0,1,0,test
Bandaro Hotel is a hotel in bandar Seribu.,0,0,0,0,0,0,1,0,calibration
Bandarto Hotel is the hotel in Banda.,0,0,0,0,0,0,1,0,train
Bandarta Hotel is in Bandara.,0,0,0,0,0,0,1,0,train
Willemstad is located in the Caribbean island of Curaçao.,1,0,0,0,0,0,1,0,test
Willemsstad is the capital of Curacao.,1,0,0,0,0,0,1,0,train
Lima is located in Peru.,1,0,0,0,0,0,1,0,train
"Lima has a population of 1,890,000.",0,0,0,0,0,0,1,0,train
Lima's official language is Spanish.,1,0,0,0,0,0,1,0,train
Lima was founded in 1535.,1,0,0,0,0,0,1,0,test
Lima became the capital of Peru in 1540.,0,0,0,0,0,0,1,0,train
Lima had a population in the year 2000 of 1.890.000.,0,0,0,0,0,0,1,0,train
Lima's climate is tropical.,0,0,0,0,0,0,1,0,test
Lima gets an average of 1 hour of sunshine per day.,0,0,0,0,0,0,1,0,train
Lima receives an average rainfall of 1 inch per year.,0,0,0,0,0,0,1,0,train
Lima experiences an average temperature of 82 degrees Fahrenheit.,0,0,0,0,0,0,1,0,test
Lima does not experience an average snowfall.,1,0,0,0,0,0,1,0,train
Lima averages an average humidity of 73%.,0,0,0,0,0,0,1,0,test
Lima's average wind speed is 7 miles per hour.,0,0,0,0,0,0,1,0,calibration
"Lima sees an average number of days with precipitation of 1 inches per year, with an average total of 1 month of precipitation.",0,0,0,0,0,0,1,0,train
Manama is located in the Kingdom of Bahrain.,1,0,0,0,0,0,1,0,train
Manama was founded in the year 1820.,0,0,0,0,0,0,1,0,train
Manamas is the second largest city in the Middle East.,0,0,0,0,0,0,1,0,train
Malé is located in the Maldives.,1,0,0,0,0,0,1,0,calibration
"Malé, the capital of the Maldivian Republic, is the largest city in the country and the second largest in the Indian Ocean.",0,0,0,0,0,0,1,0,calibration
"Pierre is located in the province of Quebec, Canada.",1,0,0,0,0,0,1,0,train
"St.Pierre is a city in the Canadian province of Québec, located in Montérégie.",0,0,0,0,0,0,1,0,test
"St-Pierre is the largest city in Monteregie, the second largest in Quebec, and the third largest in Canada.",0,0,0,0,0,0,1,0,calibration
Baghdad is located in Iraq.,1,0,0,0,0,0,1,0,calibration
Baghdad isn't the capital.,0,0,0,0,0,0,1,0,train
Lilongwe is located in Malawi.,1,0,0,0,0,0,1,0,train
Lilonwe is the capital of Malawi and the largest city in Malawian.,0,0,0,0,0,0,1,0,train
Lilondwe is also a name for the city.,0,0,0,0,0,0,1,0,calibration
The city of Lilonwewe is located on the banks of the Shire River in the south of Malawai.,0,0,0,0,0,0,1,0,train
Lilinwe is one of the most important cities in Malwa.,0,0,0,0,0,0,1,0,train
"The first king was a son of the first chief of the area, the chief of Mponela.",0,0,0,0,0,0,1,0,train
Caracas is located in Venezuela.,1,0,0,0,0,0,1,0,train
The capital of Venezuela is Caracas.,1,0,0,0,0,0,1,0,train
"Caraque is the largest city in Venezuela and the capital of the state of Caracas, which is the second largest state in Venezuela after the state Miranda.",0,0,0,0,0,0,1,0,calibration
Caraca is the Spanish name of Caraque.,0,0,0,0,0,0,1,0,train
The city of Caraca was founded in 1530 by the Spanish conquistador Francisco de Orellana.,0,0,0,0,0,0,1,0,train
Caraca is located on the Caribbean coast of Venezuela.,0,0,0,0,0,0,1,0,train
The climate of Caracao is tropical.,1,0,0,0,0,0,1,0,train
Kinshasa is located in the Democratic Republic of the Congo.,1,0,0,0,0,0,1,0,train
"Kinshasha is a city in the province of Kasai-Oriental, Democratic Republic Congo.",0,0,0,0,0,0,1,0,train
"Kasai Oriental is the most populous province in the country, with a population of 4.5million.",0,0,0,0,0,0,1,0,train
Paramaribo is located in Suriname.,1,0,0,0,0,0,1,0,train
Paramribo is the capital of Surinamese.,0,0,0,0,0,0,1,0,train
Paramriibo is also the name of the capital city of Surinaame.,0,0,0,0,0,0,1,0,train
Paramaribos are a group of people who live in Paramaribo.,0,0,0,0,0,0,1,0,calibration
Paramariibo is an English word.,0,0,0,0,0,0,1,0,calibration
Paramaraibo is not a real word.,1,0,0,0,0,0,1,0,train
Paramariibo means the people who lives in Paramariibo city.,0,0,0,0,0,0,1,0,train
The people who are living in Paramribo are called Paramariibi.,0,0,0,0,0,0,1,0,calibration
People who live outside of Paramrribo are not called Paramaribi.,0,0,0,0,0,0,1,0,train
Sarajevo is located in Bosnia and Herzegovina.,1,0,0,0,0,0,1,0,calibration
"Sarayevo (Sarai, Saray, Saraiyevo, Sarajeva, Sarjevo) is a city in the Federation of Bosnia and Hercegovina, in the central part of Bosnia.",0,0,0,0,0,0,1,0,calibration
Sara is the Turkish name of the city.,0,0,0,0,0,0,1,0,train
Edinburgh of the Seven Seas is located in the world of the game.,0,0,0,0,0,0,1,0,train
Edinburgh is a city in Scotland.,1,0,0,0,0,0,1,0,calibration
Kuala Lumpur is located in Malaysia.,1,0,0,0,0,0,1,0,train
"Kuala is a city in Malaysia, and it is the capital of the country.",1,0,0,0,0,0,1,0,train
"Kuala has a population of 1,890,000.",0,0,0,0,0,0,1,0,train
Kuala was founded in the year 1641.,0,0,0,0,0,0,1,0,train
"Kuala's name is derived from the Malay word kulit, which means ""to be able to"".",0,0,0,0,0,0,1,0,test
Kuala is the largest city in the country of Malaysia.,1,0,0,0,0,0,1,0,test
Kuala is a major city in Kuala Lumpur.,0,0,0,0,0,0,1,0,calibration
Kuala lies in the state of Selangor.,0,0,0,0,0,0,1,0,train
Kuala city is located at the center of the state.,0,0,0,0,0,0,1,0,train
Kuala City is located on the banks of the river Sungai Selangau.,0,0,0,0,0,0,1,0,train
"Kuala also lies on the border of the states of Selayang and Kuala Lumpur, and the state capital of Selamat.",0,0,0,0,0,0,1,0,train
Damascus is located in Syria.,1,0,0,0,0,0,1,0,train
"Damascus, Syria is the capital of Syria.",1,0,0,0,0,0,1,0,calibration
"Damascus, Syria, is the name of the city.",1,0,0,0,0,0,1,0,calibration
Damascus is the city's name.,1,0,0,0,0,0,1,0,train
Asmara is located in Eritrea.,1,0,0,0,0,0,1,0,test
"AsmARA is a city in Eritrean state of Eritrea, located in the AsmARA region.",0,0,0,0,0,0,1,0,train
"Asmaras population is estimated to be around 10,000.",0,0,0,0,0,0,1,0,train
Asmaara is the capital of the Asmara region.,0,0,0,0,0,0,1,0,test
Asmaras economy is based on agriculture and livestock.,0,0,0,0,0,0,1,0,train
There is a university in AsmARa.,1,0,0,0,0,0,1,0,calibration
A large number of Eritreans live in AsmarA.,1,0,0,0,0,0,1,0,test
In AsmAra there are many hotels and restaurants.,1,0,0,0,0,0,1,0,train
Many people visit AsmAsara.,0,0,0,0,0,0,1,0,test
Bridgetown is located in Barbados.,1,0,0,0,0,0,1,0,train
Bridesmaids is a movie.,1,0,0,0,0,0,1,0,train
Bridal shower is a party.,1,0,0,0,0,0,1,0,train
Brunch is a meal.,1,0,0,0,0,0,1,0,train
Brisket is a cut of meat.,1,0,0,0,0,0,1,0,test
Brink is a river.,0,0,0,0,0,0,1,0,train
Brinks is a bank.,1,0,0,0,0,0,1,0,test
Brinkels is a city in Germany.,0,0,0,0,0,0,1,0,train
Brinker is a restaurant.,1,0,0,0,0,0,1,0,train
Brimstone is a type of rock.,0,0,0,0,0,0,1,0,calibration
Briony is a girl's name.,1,0,0,0,0,0,1,0,train
Bronson is a prison.,0,0,0,0,0,0,1,0,train
Brontosaurus is a dinosaur.,1,0,0,0,0,0,1,0,train
Bronto is a large dinosaur.,1,0,0,0,0,0,1,0,train
Brix is a measurement of sugar.,1,0,0,0,0,0,1,0,train
Brute is a strong man.,0,0,0,0,0,0,1,0,test
Brutus is a Roman general.,1,0,0,0,0,0,1,0,train
Brumby is a baby kangaroo.,0,0,0,0,0,0,1,0,train
Brummel is a style of clothing.,0,0,0,0,0,0,1,0,calibration
Brumaire is a French word.,1,0,0,0,0,0,1,0,train
"Ottawa is located in Ontario, Canada.",1,0,0,0,0,0,1,0,calibration
"Ottawa has a population of 613,000.",0,0,0,0,0,0,1,0,train
Ottawa's official language is English.,1,0,0,0,0,0,1,0,train
Ottawa was founded in 1793.,0,0,0,0,0,0,1,0,calibration
Ottawa became a city in 1867.,0,0,0,0,0,0,1,0,train
"Ottawa had a population in 1871 of 5,000 people.",0,0,0,0,0,0,1,0,test
Ottawa grew rapidly in the 19th century.,1,0,0,0,0,0,1,0,train
"Ottawa reached a population peak of over 200,000 in the early 20th century, but has since declined.",0,0,0,0,0,0,1,0,train
Ottawa also has a large French-speaking population.,1,0,0,0,0,0,1,0,train
Ottawa contains many parks and green spaces.,1,0,0,0,0,0,1,0,train
Ottawa hosts many festivals and events.,1,0,0,0,0,0,1,0,calibration
Ottawa hosted the Pan Am Games in 2015.,0,0,0,0,0,0,1,0,train
Ottawa will host the 2019 Pan Am and Parapan Am Games.,0,0,0,0,0,0,1,0,calibration
Ottawa holds the Canadian National Exhibition every summer.,0,0,0,0,0,0,1,0,calibration
Ottawa held the 2015 Pan Am/Parapan Am games.,0,0,0,0,0,0,1,0,train
Berlin is located in Germany.,1,0,0,0,0,0,1,0,train
Papeete is located in French Polynesia.,1,0,0,0,0,0,1,0,calibration
Papeetes are a type of Polynesian dance.,0,0,0,0,0,0,1,0,calibration
Papé is a type or brand of paper.,0,0,0,0,0,0,1,0,train
The Papé is the national currency of French Polynesie.,0,0,0,0,0,0,1,0,train
A Papé (French Polynesien: Papé) is a traditional Polynesiain dance.,0,0,0,0,0,0,1,0,train
"Yaren is located in the province of Xinjiang, China.",0,0,0,0,0,0,1,0,test
"Yaren City is located on the east bank of the Yaren River, in the north of the province.",0,0,0,0,0,0,1,0,train
Ya'er is a Chinese name.,1,0,0,0,0,0,1,0,test
"Ya'er means ""the one who is not afraid of death"".",0,0,0,0,0,0,1,0,train
Port-au-Prince is located in Haiti.,1,0,0,0,0,0,1,0,train
Port-A-Prince (French: Port-de-Paix) is the largest city in the country and the largest in the Caribbean.,0,0,0,0,0,0,1,0,train
Port au Prince is the capital of the department of Artibonite and the capital city of Haiti.,0,0,0,0,0,0,1,0,train
New Delhi is located in the state of Delhi in India.,1,0,0,0,0,0,1,0,train
New delhi is the capital of India.,1,0,0,0,0,0,1,0,train
New Delh is the most populous city of India and is the second most populous in the world after Tokyo.,1,0,0,0,0,0,1,0,train
NewDelhi is also the capital city of Delhi.,0,0,0,0,0,0,1,0,train
Newdelhi is a city of many cultures and religions.,1,0,0,0,0,0,1,0,train
New DELHI is the name of the city.,1,0,0,0,0,0,1,0,calibration
