statement,true,animals,cities,companies,elements,facts,generated,inventions,split
Emile Berliner lived in Russia.,0,0,0,0,0,0,0,1,train
Gustaf Dalén lived in Sweden.,1,0,0,0,0,0,0,1,train
Evangelista Torricelli lived in U.S.,0,0,0,0,0,0,0,1,train
George Pullman lived in U.K.,0,0,0,0,0,0,0,1,train
George Devol invented the Unimate (first industrial robot).,1,0,0,0,0,0,0,1,train
Henri Giffard invented the wrinkle-resistant fabric.,0,0,0,0,0,0,0,1,train
Charles Francis Richter invented the liquefied gas refrigeration.,0,0,0,0,0,0,0,1,train
William Sturgeon lived in U.K.,1,0,0,0,0,0,0,1,train
Frederick Walton lived in U.K.,1,0,0,0,0,0,0,1,train
Ernesto Blanco invented the electric wheelchair.,1,0,0,0,0,0,0,1,train
Clarence Birdseye lived in U.S.,1,0,0,0,0,0,0,1,train
Gideon Sundback lived in Sweden/U.S.,1,0,0,0,0,0,0,1,train
Wilhelm Conrad Röntgen invented the X-rays discovery.,1,0,0,0,0,0,0,1,train
John Wesley Hyatt invented the vacuum tube diode.,0,0,0,0,0,0,0,1,train
Benjamin Franklin invented the Unimate (first industrial robot).,0,0,0,0,0,0,0,1,train
Edwin Link lived in U.K.,0,0,0,0,0,0,0,1,train
Josephine Cochrane invented the automatic dishwasher.,1,0,0,0,0,0,0,1,train
Ralph H. Baer invented the first home video game console.,1,0,0,0,0,0,0,1,train
Whitcomb Judson lived in U.S.,1,0,0,0,0,0,0,1,train
Joseph Glidden lived in U.S.,1,0,0,0,0,0,0,1,train
Henry Ford invented the assembly line production.,1,0,0,0,0,0,0,1,train
Biruté Galdikas invented the orangutan conservation.,1,0,0,0,0,0,0,1,train
Charles Wheatstone lived in France.,0,0,0,0,0,0,0,1,train
Richard Trevithick invented the high-pressure steam engine.,1,0,0,0,0,0,0,1,train
Giovanni Caselli invented the pantelegraph (image transmission).,1,0,0,0,0,0,0,1,train
Jack Kilby invented the integrated circuit.,1,0,0,0,0,0,0,1,train
Charles Goodyear lived in U.S.,1,0,0,0,0,0,0,1,train
Lloyd Groff Copeman lived in U.S.,1,0,0,0,0,0,0,1,train
Valdemar Poulsen invented the mechanical television.,0,0,0,0,0,0,0,1,train
Herbert Akroyd Stuart lived in England.,1,0,0,0,0,0,0,1,train
Rudolf Diesel invented the diesel engine.,1,0,0,0,0,0,0,1,train
Herbert Saffir lived in U.K.,0,0,0,0,0,0,0,1,train
Frank Bunker Gilbreth invented the motion study.,1,0,0,0,0,0,0,1,train
Antoine Lavoisier invented the modern chemical nomenclature.,1,0,0,0,0,0,0,1,train
Dr. Robert Gallo invented the arc welding.,0,0,0,0,0,0,0,1,train
Edmund Cartwright invented the power loom.,1,0,0,0,0,0,0,1,train
Charles Fritts lived in U.S.,1,0,0,0,0,0,0,1,train
Sir Charles Parsons invented the steam turbine.,1,0,0,0,0,0,0,1,train
Archimedes lived in Ancient Greece.,1,0,0,0,0,0,0,1,train
Charles Cros invented the electric washing machine.,0,0,0,0,0,0,0,1,train
John Bardeen invented the telegraph printer.,0,0,0,0,0,0,0,1,train
Fritz Pfleumer lived in Germany.,1,0,0,0,0,0,0,1,train
Orville and Wilbur Wright invented the airplane.,1,0,0,0,0,0,0,1,train
Christopher Cockerell invented the hovercraft.,1,0,0,0,0,0,0,1,train
Hippolyte Mège-Mouriès invented the margarine.,1,0,0,0,0,0,0,1,train
Fridtjof Nansen lived in U.K.,0,0,0,0,0,0,0,1,train
Hans von Ohain invented the deep learning (artificial neural networks).,0,0,0,0,0,0,0,1,train
Semyon Kirlian lived in Russia.,1,0,0,0,0,0,0,1,train
Ignazio Porro lived in Italy.,1,0,0,0,0,0,0,1,train
Robert Moog invented the frequency hopping spread spectrum.,0,0,0,0,0,0,0,1,train
Paul Gottlieb Nipkow lived in Denmark.,0,0,0,0,0,0,0,1,train
Hans Geiger invented the Geiger counter.,1,0,0,0,0,0,0,1,train
George Eastman lived in U.K.,0,0,0,0,0,0,0,1,train
Paul Gottlieb Nipkow invented the electromagnetism discovery.,0,0,0,0,0,0,0,1,train
Igor Sikorsky invented the laser.,0,0,0,0,0,0,0,1,train
Charles Francis Jenkins invented the motion picture projector.,1,0,0,0,0,0,0,1,train
Ignazio Porro invented the modern electric refrigerator.,0,0,0,0,0,0,0,1,train
Galileo Galilei lived in Italy.,1,0,0,0,0,0,0,1,train
Sir Sandford Fleming lived in Canada.,1,0,0,0,0,0,0,1,train
Grace Hopper invented the COBOL programming language.,1,0,0,0,0,0,0,1,train
Robert Moog lived in U.S.,1,0,0,0,0,0,0,1,train
André-Jacques Garnerin invented the frameless parachute.,1,0,0,0,0,0,0,1,train
George Washington Carver lived in U.S.,1,0,0,0,0,0,0,1,train
Hans Lippershey lived in U.S.,0,0,0,0,0,0,0,1,train
Joseph-Armand Bombardier lived in Canada.,1,0,0,0,0,0,0,1,train
Joseph Engelberger invented the industrial robot.,1,0,0,0,0,0,0,1,train
Frank Julian Sprague invented the electric streetcar system.,1,0,0,0,0,0,0,1,train
Earle Dickson invented the Band-Aid.,1,0,0,0,0,0,0,1,train
Hans von Ohain invented the jet engine.,1,0,0,0,0,0,0,1,train
Wallace Carothers lived in U.S.,1,0,0,0,0,0,0,1,train
John Wesley Hyatt lived in U.S.,1,0,0,0,0,0,0,1,train
James Dyson lived in U.K.,1,0,0,0,0,0,0,1,train
Ralph Benjamin invented the Porro prism.,0,0,0,0,0,0,0,1,train
Garrett Morgan invented the traffic signal.,1,0,0,0,0,0,0,1,train
Candace Pert lived in U.S.,1,0,0,0,0,0,0,1,train
David Schwarz lived in France.,0,0,0,0,0,0,0,1,train
Samuel Morse lived in Germany.,0,0,0,0,0,0,0,1,train
Alan Turing invented the power loom.,0,0,0,0,0,0,0,1,train
Yvonne Brill lived in Canada.,1,0,0,0,0,0,0,1,train
Clarence Birdseye invented the flash freezing.,1,0,0,0,0,0,0,1,train
Walter Hunt invented the traffic signal.,0,0,0,0,0,0,0,1,train
Christian Huygens invented the ATM.,0,0,0,0,0,0,0,1,train
Walter Hunt invented the safety pin.,1,0,0,0,0,0,0,1,train
Carl Sontheimer lived in Switzerland.,0,0,0,0,0,0,0,1,train
Percy Spencer lived in U.S.,1,0,0,0,0,0,0,1,train
Henry Bessemer lived in U.K.,1,0,0,0,0,0,0,1,train
Ruth Handler lived in Netherlands.,0,0,0,0,0,0,0,1,train
Alfred Nobel lived in U.S.,0,0,0,0,0,0,0,1,train
George Eastman invented the Wheatstone bridge.,0,0,0,0,0,0,0,1,train
Thomas Wedgwood lived in U.K.,1,0,0,0,0,0,0,1,train
Frank Bunker Gilbreth lived in U.S.,1,0,0,0,0,0,0,1,train
Zhores Alferov invented the heterotransistor.,1,0,0,0,0,0,0,1,train
Benjamin Holt lived in U.S.,1,0,0,0,0,0,0,1,train
Godfrey Hounsfield lived in Denmark.,0,0,0,0,0,0,0,1,train
Dr. Robert Gallo invented the co-discovery of HIV.,1,0,0,0,0,0,0,1,train
Reginald Fessenden invented the electromagnetic field theory.,0,0,0,0,0,0,0,1,train
George Cayley invented the orangutan conservation.,0,0,0,0,0,0,0,1,train
Nikolay Slavyanov lived in Stephanie.,0,0,0,0,0,0,0,1,train
Marie Curie invented the U.S.,0,0,0,0,0,0,0,1,train
Albert Ghiorso invented the co-discovery of multiple elements.,1,0,0,0,0,0,0,1,train
Charles Strite invented the pop-up toaster.,1,0,0,0,0,0,0,1,train
Joseph Swan invented the carbon-filament lamp.,1,0,0,0,0,0,0,1,train
Antoine Lavoisier lived in France.,1,0,0,0,0,0,0,1,train
Ernest Swinton invented the nylon.,0,0,0,0,0,0,0,1,train
Carlos Glidden lived in Scotland.,0,0,0,0,0,0,0,1,train
Maria Telkes lived in Hungary/U.S.,1,0,0,0,0,0,0,1,train
Michael Faraday invented the electric generator.,1,0,0,0,0,0,0,1,train
Lester Wire invented the electric traffic light.,1,0,0,0,0,0,0,1,train
Hippolyte Mège-Mouriès invented the mechanical refrigeration (ice-making machine).,0,0,0,0,0,0,0,1,train
James Watt lived in U.S.,0,0,0,0,0,0,0,1,train
Samuel Colt invented the revolver.,1,0,0,0,0,0,0,1,train
Giovanni Caselli invented the integrated circuit.,0,0,0,0,0,0,0,1,train
Edwin Link lived in U.S.,1,0,0,0,0,0,0,1,train
Ami Argand invented the electric streetcar system.,0,0,0,0,0,0,0,1,train
Sir Humphry Davy lived in U.K.,1,0,0,0,0,0,0,1,train
Nikolai Basov lived in U.S.,0,0,0,0,0,0,0,1,train
Edwin H. Land lived in U.S.,1,0,0,0,0,0,0,1,train
James Watt lived in Scotland.,1,0,0,0,0,0,0,1,train
Gordon Gould invented the snowmobile.,0,0,0,0,0,0,0,1,train
Percy Spencer invented the industrial robot.,0,0,0,0,0,0,0,1,train
Valdemar Poulsen invented the magnetic wire recorder.,1,0,0,0,0,0,0,1,train
Bartolomeo Cristofori invented the geodesic dome.,0,0,0,0,0,0,0,1,train
George Cayley lived in Canada.,0,0,0,0,0,0,0,1,train
Joseph Aspdin invented the velcro.,0,0,0,0,0,0,0,1,train
Gideon Sundback lived in U.S.,0,0,0,0,0,0,0,1,train
David Edward Hughes invented the microphone (carbon).,1,0,0,0,0,0,0,1,train
Carl Wilhelm Siemens invented the modern electric refrigerator.,0,0,0,0,0,0,0,1,train
Emile Berliner invented the Kirlian photography.,0,0,0,0,0,0,0,1,train
Clarence Birdseye invented the wireless remote control.,0,0,0,0,0,0,0,1,train
Robert Moog lived in Austria/U.S.,0,0,0,0,0,0,0,1,train
Luther George Simjian lived in Norway.,0,0,0,0,0,0,0,1,train
Thomas Edison invented the light bulb.,1,0,0,0,0,0,0,1,train
Edouard Benedictus invented the internet protocol suite.,0,0,0,0,0,0,0,1,train
Michael Faraday lived in U.K.,1,0,0,0,0,0,0,1,train
Lloyd Groff Copeman lived in Germany.,0,0,0,0,0,0,0,1,train
László Bíró invented the safety elevator.,0,0,0,0,0,0,0,1,train
Alan Turing lived in U.K.,1,0,0,0,0,0,0,1,train
Elisha Gray lived in U.S.,1,0,0,0,0,0,0,1,train
Édouard-Léon Scott de Martinville lived in France.,1,0,0,0,0,0,0,1,train
Zhores Alferov lived in U.K.,0,0,0,0,0,0,0,1,train
Leon Theremin lived in Russia.,1,0,0,0,0,0,0,1,train
Hans Berger invented the electroencephalography (EEG).,1,0,0,0,0,0,0,1,train
Rudolf Diesel lived in Germany.,1,0,0,0,0,0,0,1,train
Elisha Otis lived in U.S.,1,0,0,0,0,0,0,1,train
Valdemar Poulsen lived in Denmark.,1,0,0,0,0,0,0,1,train
Arthur Fry invented the Post-it notes.,1,0,0,0,0,0,0,1,train
James Murray Spangler invented the electromagnet.,0,0,0,0,0,0,0,1,train
Herbert Akroyd Stuart invented the hot bulb engine.,1,0,0,0,0,0,0,1,train
Percy Spencer invented the microwave oven.,1,0,0,0,0,0,0,1,train
Ralph Benjamin lived in Italy.,0,0,0,0,0,0,0,1,train
Florence Parpart lived in U.K.,0,0,0,0,0,0,0,1,train
Marvin Camras lived in U.S.,1,0,0,0,0,0,0,1,train
Charles Macintosh invented the waterproof fabric.,1,0,0,0,0,0,0,1,train
Charles Babbage lived in U.K.,1,0,0,0,0,0,0,1,train
Charles Francis Richter lived in France.,0,0,0,0,0,0,0,1,train
Kwolek lived in U.S.,0,0,0,0,0,0,0,1,train
Linus Torvalds invented the U.S.,0,0,0,0,0,0,0,1,train
Herbert Akroyd Stuart invented the Kirlian photography.,0,0,0,0,0,0,0,1,train
Willis Carrier invented the radio.,0,0,0,0,0,0,0,1,train
Luther Simjian lived in Turkey/U.S.,1,0,0,0,0,0,0,1,train
Joseph Bramah lived in U.K.,1,0,0,0,0,0,0,1,train
Louis Pasteur invented the pasteurization.,1,0,0,0,0,0,0,1,train
Hans Geiger lived in Austria/U.S.,0,0,0,0,0,0,0,1,train
Alexander Graham Bell lived in Scotland/Canada/U.S.,1,0,0,0,0,0,0,1,train
Blaise Pascal lived in Poland/France.,0,0,0,0,0,0,0,1,train
Narinder Singh Kapany lived in U.K.,0,0,0,0,0,0,0,1,train
Orville and Wilbur Wright invented the Jacquard loom.,0,0,0,0,0,0,0,1,train
Orville and Wilbur Wright lived in U.S.,1,0,0,0,0,0,0,1,train
August Horch invented the electron cooling.,0,0,0,0,0,0,0,1,train
Ami Argand invented the Argand lamp.,1,0,0,0,0,0,0,1,train
Ralph Benjamin invented the trackball.,1,0,0,0,0,0,0,1,train
Charles Cros lived in U.S.,0,0,0,0,0,0,0,1,train
R. Buckminster Fuller lived in Scotland.,0,0,0,0,0,0,0,1,train
Charles Cros lived in France.,1,0,0,0,0,0,0,1,train
Karl Benz invented the gasoline-powered automobile.,1,0,0,0,0,0,0,1,train
Charles Strite invented the various inventions and concepts (theoretical).,0,0,0,0,0,0,0,1,train
Robert Adler invented the spinning jenny.,0,0,0,0,0,0,0,1,train
Alexander Fleming lived in France.,0,0,0,0,0,0,0,1,train
John Walker invented the friction match.,1,0,0,0,0,0,0,1,train
Florence Parpart lived in U.S.,1,0,0,0,0,0,0,1,train
Henri Giffard lived in U.S.,0,0,0,0,0,0,0,1,train
Hippolyte Mège-Mouriès lived in U.S.,0,0,0,0,0,0,0,1,train
John Callcott Horsley invented the programmable computer (Z3).,0,0,0,0,0,0,0,1,train
Josephine Cochrane lived in U.S.,1,0,0,0,0,0,0,1,train
Mary Anderson lived in U.S.,1,0,0,0,0,0,0,1,train
Otis Boykin lived in France.,0,0,0,0,0,0,0,1,train
Lester Wire invented the power loom.,0,0,0,0,0,0,0,1,train
Samuel Fox lived in U.K.,1,0,0,0,0,0,0,1,train
Hans Berger lived in Germany.,1,0,0,0,0,0,0,1,train
Hans Goldschmidt lived in Netherlands.,0,0,0,0,0,0,0,1,train
Willem Einthoven lived in France.,0,0,0,0,0,0,0,1,train
Archimedes invented the electric washing machine.,0,0,0,0,0,0,0,1,train
Frederick G. Creed invented the teleprinter.,1,0,0,0,0,0,0,1,train
Nikolay Slavyanov invented the U.S.,0,0,0,0,0,0,0,1,train
Richard Trevithick lived in U.S.,0,0,0,0,0,0,0,1,train
Fritz Pfleumer invented the magnetic tape.,1,0,0,0,0,0,0,1,train
Sir Isaac Newton lived in U.K.,1,0,0,0,0,0,0,1,train
William Kelly lived in U.S.,1,0,0,0,0,0,0,1,train
Ruth Benerito invented the Barbie doll.,0,0,0,0,0,0,0,1,train
Thomas Wedgwood lived in Finland.,0,0,0,0,0,0,0,1,train
Albert Ghiorso lived in U.S.,1,0,0,0,0,0,0,1,train
George Antheil invented the piano roll (used in player pianos).,1,0,0,0,0,0,0,1,train
Emile Berliner invented the gramophone.,1,0,0,0,0,0,0,1,train
Jack Kilby invented the aerodynamics (theoretical).,0,0,0,0,0,0,0,1,train
Gordon Gould invented the laser.,1,0,0,0,0,0,0,1,train
Ruth Benerito invented the wrinkle-resistant fabric.,1,0,0,0,0,0,0,1,train
Sergey Brin and Larry Page invented the DNA fingerprinting.,0,0,0,0,0,0,0,1,train
George de Mestral lived in Switzerland.,1,0,0,0,0,0,0,1,train
Carlos Glidden lived in U.S.,1,0,0,0,0,0,0,1,train
Luther George Simjian invented the modern polar exploration.,0,0,0,0,0,0,0,1,train
William Congreve lived in U.K.,1,0,0,0,0,0,0,1,train
John Logie Baird lived in Japan.,0,0,0,0,0,0,0,1,train
Edouard Benedictus lived in U.S.,0,0,0,0,0,0,0,1,train
Philo Farnsworth invented the electronic television.,1,0,0,0,0,0,0,1,train
Arthur Pitney lived in U.S.,1,0,0,0,0,0,0,1,train
Carl Wilhelm Siemens invented the Siemens regenerative furnace.,1,0,0,0,0,0,0,1,train
Alessandro Volta invented the electric battery.,1,0,0,0,0,0,0,1,train
Robert Chesebrough lived in U.S.,1,0,0,0,0,0,0,1,train
Carl Elsener invented the Swiss Army knife.,1,0,0,0,0,0,0,1,train
Daisuke Inoue invented the first home video game console.,0,0,0,0,0,0,0,1,train
Arthur Fry invented the Phonautograph.,0,0,0,0,0,0,0,1,train
Fritz Pfleumer invented the amplitude modulation (AM) radio.,0,0,0,0,0,0,0,1,train
André-Jacques Garnerin invented the electrocardiograph (ECG).,0,0,0,0,0,0,0,1,train
Mary Walton invented the canning process.,0,0,0,0,0,0,0,1,train
Michael Faraday invented the friction match.,0,0,0,0,0,0,0,1,train
Yoshiro Nakamatsu lived in U.S.,0,0,0,0,0,0,0,1,train
Chester Carlson lived in U.S.,1,0,0,0,0,0,0,1,train
Rudolf Kálmán invented the penicillin discovery.,0,0,0,0,0,0,0,1,train
Joseph Swan invented the alternating current (AC) electrical system.,0,0,0,0,0,0,0,1,train
Charles Tellier invented the penicillin discovery.,0,0,0,0,0,0,0,1,train
George Pullman lived in U.S.,1,0,0,0,0,0,0,1,train
George Cayley lived in U.K.,1,0,0,0,0,0,0,1,train
Felix Hoffmann invented the agricultural innovations.,0,0,0,0,0,0,0,1,train
Thomas Tompion invented the electric generator.,0,0,0,0,0,0,0,1,train
Orville and Wilbur Wright lived in France.,0,0,0,0,0,0,0,1,train
Nils Bohlin invented the jet engine.,0,0,0,0,0,0,0,1,train
Philipp Reis invented the Linux operating system.,0,0,0,0,0,0,0,1,train
Hedy Lamarr invented the Morse code.,0,0,0,0,0,0,0,1,train
Candace Pert invented the discovery of opiate receptor.,1,0,0,0,0,0,0,1,train
George Cayley invented the aerodynamics (theoretical).,1,0,0,0,0,0,0,1,train
Hans Lippershey lived in Netherlands.,1,0,0,0,0,0,0,1,train
Carl Elsener lived in U.S.,0,0,0,0,0,0,0,1,train
Paul Gottlieb Nipkow invented the Nipkow disk (mechanical television).,1,0,0,0,0,0,0,1,train
John Boyd Dunlop lived in France.,0,0,0,0,0,0,0,1,train
Ferdinand Carré invented the refrigeration (absorption process).,1,0,0,0,0,0,0,1,train
Nikolai Basov lived in Soviet Union.,1,0,0,0,0,0,0,1,train
Alva J. Fisher invented the integrated circuit.,0,0,0,0,0,0,0,1,train
Wilhelm Conrad Röntgen lived in U.S.,0,0,0,0,0,0,0,1,train
Guglielmo Marconi lived in Italy.,1,0,0,0,0,0,0,1,train
John Walker invented the modern electric refrigerator.,0,0,0,0,0,0,0,1,train
Robert Adler lived in U.K.,0,0,0,0,0,0,0,1,train
Elisha Gray invented the frequency hopping spread spectrum.,0,0,0,0,0,0,0,1,train
Robert Noyce invented the Unimate (first industrial robot).,0,0,0,0,0,0,0,1,train
John Walker lived in U.S.,0,0,0,0,0,0,0,1,train
Elihu Thomson invented the traffic signal.,0,0,0,0,0,0,0,1,train
James West lived in U.S.,1,0,0,0,0,0,0,1,train
Jean-Bernard-Léon Foucault invented the Foucault pendulum.,1,0,0,0,0,0,0,1,train
Auguste and Louis Lumière invented the canning process.,0,0,0,0,0,0,0,1,train
Charles Townes lived in Russia.,0,0,0,0,0,0,0,1,train
Charles Townes invented the theremin.,0,0,0,0,0,0,0,1,train
Frederick G. Creed invented the AGA lighthouse.,0,0,0,0,0,0,0,1,train
Sir Frank Whittle lived in U.K.,1,0,0,0,0,0,0,1,train
Alexander Fleming invented the airship (non-rigid).,0,0,0,0,0,0,0,1,train
John Ambrose Fleming lived in U.K.,1,0,0,0,0,0,0,1,train
Edwin Herbert Hall invented the airplane.,0,0,0,0,0,0,0,1,train
Gottlieb Daimler lived in Germany.,1,0,0,0,0,0,0,1,train
Frederick McKinley Jones lived in Japan.,0,0,0,0,0,0,0,1,train
Igor Tamm lived in U.S.,0,0,0,0,0,0,0,1,train
Eli Whitney invented the electric wheelchair.,0,0,0,0,0,0,0,1,train
Joseph Glidden invented the jet engine.,0,0,0,0,0,0,0,1,train
Joseph Glidden invented the barbed wire.,1,0,0,0,0,0,0,1,train
George Antheil lived in U.S.,1,0,0,0,0,0,0,1,train
Louis Pasteur lived in U.S.,0,0,0,0,0,0,0,1,train
